Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Season,Review Rating,Shipping Type,Previous Purchases,Payment Method
302,46,Male,Skirt,Clothing,95,Pennsylvania,Spring,3.8,Standard,25,Credit Card
303,37,Male,Sweater,Clothing,44,Delaware,Summer,3.6,Express,27,Bank Transfer
304,20,Male,Sandals,Footwear,60,Oregon,Summer,3.3,Next Day Air,49,Venmo
305,40,Male,Dress,Clothing,84,Oregon,Winter,3.4,Next Day Air,45,Credit Card
306,60,Male,Sweater,Clothing,59,Utah,Fall,3.5,2-Day Shipping,26,PayPal
307,26,Male,Jacket,Outerwear,49,North Dakota,Summer,3.6,Express,4,Cash
308,29,Male,Gloves,Accessories,32,Florida,Winter,3.2,Free Shipping,3,Credit Card
309,66,Male,Handbag,Accessories,29,Maryland,Fall,3.7,Standard,45,Venmo
310,66,Male,Dress,Clothing,22,Minnesota,Spring,4.5,Standard,21,Cash
311,56,Male,Pants,Clothing,85,Montana,Winter,4.6,Standard,50,Cash
312,69,Male,Jeans,Clothing,52,Rhode Island,Winter,4.1,Store Pickup,19,Bank Transfer
313,38,Male,Pants,Clothing,89,Massachusetts,Spring,3.4,Next Day Air,6,PayPal
314,42,Male,Dress,Clothing,77,Vermont,Spring,3.7,Express,50,Credit Card
315,30,Male,Pants,Clothing,24,New Jersey,Summer,3.3,Store Pickup,17,Debit Card
316,66,Male,Jewelry,Accessories,24,Wisconsin,Spring,4.5,Express,24,Debit Card
317,36,Male,Handbag,Accessories,22,California,Fall,3.3,Free Shipping,46,Venmo
318,58,Male,Sweater,Clothing,82,West Virginia,Fall,4.3,Standard,42,Cash
319,45,Male,Backpack,Accessories,67,South Dakota,Winter,2.5,Standard,10,Cash
320,47,Male,Shorts,Clothing,74,Maine,Spring,2.6,Standard,1,Cash
321,66,Male,Jewelry,Accessories,72,Kansas,Summer,4.9,Standard,28,Debit Card
322,41,Male,Sneakers,Footwear,36,Vermont,Summer,4.7,Free Shipping,48,Debit Card
323,41,Male,Belt,Accessories,95,Tennessee,Winter,3,Standard,47,Credit Card
324,66,Male,Hoodie,Clothing,78,Tennessee,Winter,3.5,Next Day Air,29,PayPal
325,37,Male,Shirt,Clothing,82,Wyoming,Summer,4.8,Standard,37,Venmo
326,70,Male,Pants,Clothing,70,Vermont,Winter,4.3,Free Shipping,38,Debit Card
327,62,Male,Scarf,Accessories,41,New Jersey,Fall,3.2,Store Pickup,48,Bank Transfer
328,61,Male,Coat,Outerwear,42,Iowa,Summer,3.1,Free Shipping,36,PayPal
329,48,Male,Coat,Outerwear,50,Florida,Fall,2.8,Free Shipping,9,Credit Card
330,70,Male,Socks,Clothing,31,Nevada,Summer,2.9,2-Day Shipping,34,Bank Transfer
331,46,Male,Sweater,Clothing,51,North Dakota,Winter,3.7,Express,43,Venmo
332,31,Male,Shirt,Clothing,98,Florida,Fall,3.3,Store Pickup,46,PayPal
333,19,Male,Shirt,Clothing,86,New York,Winter,2.8,2-Day Shipping,5,Credit Card
334,39,Male,Sweater,Clothing,64,Alaska,Winter,4.5,Standard,15,Bank Transfer
335,41,Male,Blouse,Clothing,46,Kansas,Fall,2.6,Next Day Air,30,Credit Card
336,20,Male,Sweater,Clothing,85,Oregon,Spring,3.7,Standard,44,Venmo
337,36,Male,Hat,Accessories,81,Rhode Island,Fall,4.4,Express,16,PayPal
338,32,Male,Sweater,Clothing,59,New Mexico,Winter,4.3,2-Day Shipping,16,Bank Transfer
339,69,Male,Hoodie,Clothing,79,Massachusetts,Winter,3.5,Express,16,Cash
340,40,Male,Shorts,Clothing,33,Pennsylvania,Spring,3.8,2-Day Shipping,21,Credit Card
341,40,Male,Shorts,Clothing,47,New Jersey,Summer,3.5,Express,39,Venmo
342,20,Male,Hat,Accessories,20,Utah,Summer,4.6,Store Pickup,40,Debit Card
343,64,Male,Coat,Outerwear,36,Kentucky,Spring,2.6,Next Day Air,48,Credit Card
344,27,Male,Sandals,Footwear,39,Nebraska,Summer,4.4,Next Day Air,26,Venmo
345,24,Male,Skirt,Clothing,71,Virginia,Winter,4,Standard,46,Debit Card
346,48,Male,Shoes,Footwear,59,Wyoming,Winter,4.4,Next Day Air,27,Bank Transfer
347,49,Male,Jeans,Clothing,50,New Mexico,Spring,4.7,Next Day Air,5,Cash
348,36,Male,Sandals,Footwear,41,Oregon,Fall,3.9,Store Pickup,43,PayPal
349,56,Male,Blouse,Clothing,59,South Carolina,Fall,2.7,Free Shipping,17,PayPal
350,37,Male,Hat,Accessories,87,Arizona,Winter,3.7,2-Day Shipping,3,Bank Transfer
351,42,Male,Sweater,Clothing,68,Kentucky,Spring,2.6,2-Day Shipping,47,Bank Transfer
352,28,Male,Skirt,Clothing,90,New York,Winter,3.9,Standard,24,Debit Card
353,27,Male,Jeans,Clothing,71,Texas,Fall,4.9,Next Day Air,12,Cash
354,63,Male,Sneakers,Footwear,64,Missouri,Fall,4.1,Store Pickup,35,Debit Card
355,58,Male,Jewelry,Accessories,76,Pennsylvania,Fall,3,Free Shipping,42,Venmo
356,37,Male,Jewelry,Accessories,42,Oregon,Fall,4.1,2-Day Shipping,1,PayPal
357,56,Male,Pants,Clothing,80,Nevada,Spring,3.8,Standard,27,Cash
358,18,Male,Belt,Accessories,56,Arkansas,Spring,4,Standard,16,Credit Card
359,48,Male,Hat,Accessories,25,Minnesota,Summer,3.6,Express,36,Credit Card
360,31,Male,Sneakers,Footwear,74,Georgia,Winter,3,Store Pickup,30,Credit Card
361,51,Male,Pants,Clothing,30,Rhode Island,Summer,3,Standard,18,Debit Card
362,65,Male,T-shirt,Clothing,96,Nevada,Spring,2.6,Free Shipping,45,Cash
363,53,Male,Sneakers,Footwear,64,Texas,Fall,3.4,Free Shipping,1,Venmo
364,55,Male,Shorts,Clothing,88,Florida,Winter,3.1,Free Shipping,42,Bank Transfer
365,62,Male,Shoes,Footwear,88,North Dakota,Summer,3,Free Shipping,7,Venmo
366,55,Male,Gloves,Accessories,88,West Virginia,Summer,3.7,Standard,50,PayPal
367,64,Male,Socks,Clothing,36,Nebraska,Spring,3.5,Store Pickup,37,Venmo
368,52,Male,Dress,Clothing,40,Tennessee,Spring,2.8,Store Pickup,18,Bank Transfer
369,24,Male,Handbag,Accessories,39,Oklahoma,Spring,4.5,Standard,29,Cash
370,38,Male,Belt,Accessories,40,Wisconsin,Summer,3.3,Store Pickup,45,PayPal
371,59,Male,Scarf,Accessories,34,Oregon,Winter,3.4,Express,13,PayPal
372,27,Male,Sneakers,Footwear,83,North Carolina,Winter,3.2,2-Day Shipping,47,PayPal
373,24,Male,Sweater,Clothing,85,Pennsylvania,Summer,3.7,Standard,7,Debit Card
374,23,Male,Coat,Outerwear,27,North Dakota,Summer,4.6,Express,11,Venmo
375,69,Male,Jewelry,Accessories,78,Ohio,Spring,5,Store Pickup,39,Bank Transfer
376,59,Male,Sunglasses,Accessories,32,Oklahoma,Summer,4.4,Standard,6,Debit Card
377,51,Male,Shoes,Footwear,51,South Carolina,Fall,4.9,Express,2,Venmo
378,63,Male,Scarf,Accessories,32,Maine,Spring,4.1,Standard,39,Credit Card
379,54,Male,Dress,Clothing,62,Nevada,Winter,4.9,Next Day Air,23,Credit Card
380,32,Male,T-shirt,Clothing,29,Montana,Fall,4.7,2-Day Shipping,46,Debit Card
381,39,Male,Backpack,Accessories,69,New Hampshire,Fall,3,Store Pickup,19,Bank Transfer
382,66,Male,Jewelry,Accessories,25,Maine,Winter,3.4,Store Pickup,3,Credit Card
383,28,Male,Jeans,Clothing,76,California,Winter,3.2,Store Pickup,47,PayPal
384,50,Male,Sunglasses,Accessories,77,West Virginia,Fall,2.9,Standard,6,PayPal
385,70,Male,Sweater,Clothing,33,California,Fall,4.5,2-Day Shipping,6,Venmo
386,67,Male,Shorts,Clothing,93,West Virginia,Fall,2.7,Next Day Air,12,Credit Card
387,64,Male,Jewelry,Accessories,39,Louisiana,Spring,3.4,Express,40,PayPal
388,45,Male,Coat,Outerwear,93,Georgia,Summer,4.6,Store Pickup,38,PayPal
389,22,Male,Handbag,Accessories,82,Washington,Summer,2.7,Store Pickup,10,PayPal
390,27,Male,Boots,Footwear,42,Virginia,Spring,4.2,Standard,28,Bank Transfer
391,25,Male,Gloves,Accessories,71,Indiana,Winter,3.2,2-Day Shipping,19,PayPal
392,37,Male,Sweater,Clothing,86,Minnesota,Spring,4.8,Standard,25,Cash
393,26,Male,T-shirt,Clothing,82,Idaho,Spring,3.3,Next Day Air,38,Credit Card
394,33,Male,Shoes,Footwear,65,Vermont,Fall,4.2,Standard,6,PayPal
395,43,Male,Scarf,Accessories,29,North Dakota,Spring,4.8,Store Pickup,7,Debit Card
396,37,Male,Sneakers,Footwear,65,Rhode Island,Winter,4.9,Store Pickup,2,PayPal
397,46,Male,Dress,Clothing,88,South Carolina,Fall,3.9,Standard,24,Bank Transfer
398,22,Male,Belt,Accessories,46,Mississippi,Fall,3,Free Shipping,26,Cash
399,20,Male,Boots,Footwear,67,Montana,Winter,4.6,Free Shipping,25,Debit Card
400,60,Male,Scarf,Accessories,35,Idaho,Fall,3.5,2-Day Shipping,10,Debit Card
401,39,Male,Boots,Footwear,66,Utah,Winter,4.8,Free Shipping,14,PayPal
402,43,Male,T-shirt,Clothing,91,Oklahoma,Fall,4.8,Standard,21,Cash
403,31,Male,Backpack,Accessories,78,California,Fall,3,Express,26,PayPal
404,19,Male,Sneakers,Footwear,45,Nevada,Winter,4.5,Next Day Air,12,Bank Transfer
405,35,Male,T-shirt,Clothing,93,Delaware,Spring,4.8,Store Pickup,11,Credit Card
406,41,Male,Jeans,Clothing,74,South Carolina,Summer,3.8,Standard,15,Cash
407,52,Male,Gloves,Accessories,55,Maryland,Spring,4.6,Express,13,Cash
408,45,Male,Hoodie,Clothing,76,North Carolina,Spring,3.1,Next Day Air,5,Credit Card
409,34,Male,Sneakers,Footwear,66,Alabama,Spring,3.4,Express,36,Cash
410,35,Male,Shorts,Clothing,51,Minnesota,Winter,3.3,2-Day Shipping,32,Bank Transfer
411,29,Male,Sweater,Clothing,26,Virginia,Spring,4.8,2-Day Shipping,1,Credit Card
412,59,Male,Jeans,Clothing,29,Michigan,Summer,2.8,Express,15,PayPal
413,24,Male,Jacket,Outerwear,74,Maine,Summer,3.1,Store Pickup,3,Bank Transfer
414,70,Male,Jewelry,Accessories,99,Nevada,Summer,4.6,Free Shipping,48,Cash
415,29,Male,Backpack,Accessories,88,Wyoming,Winter,2.6,Store Pickup,30,Debit Card
416,67,Male,Coat,Outerwear,31,Connecticut,Winter,2.6,Express,40,Bank Transfer
417,36,Male,Belt,Accessories,55,Oregon,Spring,3.8,Free Shipping,24,Bank Transfer
418,23,Male,Sandals,Footwear,81,Mississippi,Fall,4.5,Free Shipping,48,Debit Card
419,18,Male,Sweater,Clothing,73,Illinois,Spring,3,Standard,27,Venmo
420,53,Male,Shorts,Clothing,91,Utah,Winter,3.5,Free Shipping,14,Credit Card
421,32,Male,Socks,Clothing,54,North Carolina,Spring,3.8,Free Shipping,18,Debit Card
422,38,Male,Shirt,Clothing,40,Kentucky,Winter,3.5,Standard,48,Cash
423,47,Male,Pants,Clothing,59,Minnesota,Fall,3.1,Store Pickup,32,Debit Card
424,46,Male,Scarf,Accessories,26,New York,Spring,3,Store Pickup,21,Credit Card
425,66,Male,Sweater,Clothing,23,Illinois,Winter,4.3,Standard,42,PayPal
426,40,Male,Jeans,Clothing,87,North Dakota,Winter,3.3,Store Pickup,4,Credit Card
427,43,Male,Pants,Clothing,71,Louisiana,Winter,4.7,Express,19,Credit Card
428,58,Male,Backpack,Accessories,91,Illinois,Winter,4.5,Store Pickup,6,Credit Card
429,21,Male,Coat,Outerwear,64,Wyoming,Winter,2.9,Free Shipping,2,Debit Card
430,42,Male,Sandals,Footwear,94,Washington,Winter,4.1,2-Day Shipping,21,Cash
431,24,Male,Shirt,Clothing,40,Texas,Summer,3.5,Store Pickup,40,Debit Card
432,43,Male,Hat,Accessories,76,New Hampshire,Winter,3.4,Store Pickup,33,Cash
433,47,Male,Shirt,Clothing,86,Indiana,Fall,3.3,Free Shipping,26,Venmo
434,49,Male,Skirt,Clothing,92,Alabama,Fall,3.2,Store Pickup,23,Credit Card
435,50,Male,Shoes,Footwear,52,Oklahoma,Spring,4,Store Pickup,39,PayPal
436,51,Male,Coat,Outerwear,28,Montana,Winter,3.6,Next Day Air,42,Bank Transfer
437,40,Male,Pants,Clothing,46,Tennessee,Summer,4.6,Free Shipping,41,Bank Transfer
438,45,Male,Jewelry,Accessories,50,New Mexico,Summer,2.6,Next Day Air,41,PayPal
439,52,Male,Belt,Accessories,23,Iowa,Winter,4.3,Express,12,Credit Card
440,62,Male,Jacket,Outerwear,50,Idaho,Summer,3.4,Free Shipping,31,Cash
441,20,Male,Shirt,Clothing,89,Oklahoma,Winter,3.5,Store Pickup,34,Debit Card
442,43,Male,Hoodie,Clothing,81,Florida,Winter,4.2,Standard,32,Credit Card
443,29,Male,Sunglasses,Accessories,69,Michigan,Fall,3.5,Store Pickup,31,Credit Card
444,22,Male,Sunglasses,Accessories,67,Hawaii,Summer,3.6,Free Shipping,24,PayPal
445,48,Male,Dress,Clothing,20,California,Summer,4.3,Store Pickup,31,Debit Card
446,42,Male,Boots,Footwear,29,Iowa,Fall,4.9,Standard,18,Venmo
447,19,Male,Shirt,Clothing,74,West Virginia,Summer,4.1,Store Pickup,15,Venmo
448,60,Male,Shorts,Clothing,82,Washington,Spring,3.6,Standard,7,Bank Transfer
449,32,Male,Gloves,Accessories,23,Missouri,Summer,3.4,Next Day Air,35,Bank Transfer
450,26,Male,Jewelry,Accessories,45,New York,Summer,2.9,2-Day Shipping,35,Bank Transfer
451,25,Male,Boots,Footwear,21,Connecticut,Summer,2.7,Store Pickup,19,Credit Card
452,66,Male,Jewelry,Accessories,31,Virginia,Summer,4.3,Express,26,Credit Card
453,45,Male,Pants,Clothing,45,Missouri,Summer,3.3,Express,39,PayPal
454,54,Male,Jewelry,Accessories,56,Nebraska,Winter,2.8,Next Day Air,22,Credit Card
455,37,Male,Jacket,Outerwear,97,New Jersey,Summer,3.2,Next Day Air,14,Cash
456,54,Male,Blouse,Clothing,100,Utah,Fall,3.6,Store Pickup,50,Debit Card
457,50,Male,Blouse,Clothing,96,North Carolina,Fall,4,2-Day Shipping,33,Credit Card
458,25,Male,Gloves,Accessories,99,Rhode Island,Spring,4.9,Next Day Air,48,Debit Card
459,47,Male,Shorts,Clothing,91,Arkansas,Winter,4,2-Day Shipping,48,PayPal
460,63,Male,Hat,Accessories,30,Maryland,Winter,3.8,Standard,27,PayPal
461,64,Male,Shoes,Footwear,65,South Carolina,Summer,3.7,Store Pickup,27,Bank Transfer
462,18,Male,Boots,Footwear,93,Ohio,Winter,3.9,Express,20,Venmo
463,59,Male,Jacket,Outerwear,81,Illinois,Fall,3.3,Express,48,Venmo
464,37,Male,Jewelry,Accessories,81,Georgia,Summer,2.7,Standard,29,Venmo
465,23,Male,Sunglasses,Accessories,52,Alabama,Winter,4.7,Next Day Air,45,PayPal
466,54,Male,Skirt,Clothing,88,Oklahoma,Summer,2.8,Next Day Air,25,Cash
467,38,Male,Jeans,Clothing,24,Vermont,Winter,4.6,Free Shipping,25,PayPal
468,19,Male,Backpack,Accessories,51,Nebraska,Spring,4.5,2-Day Shipping,37,Debit Card
469,34,Male,Backpack,Accessories,38,Georgia,Fall,5,Free Shipping,16,Cash
470,21,Male,Shorts,Clothing,46,Alabama,Fall,4.1,2-Day Shipping,30,Debit Card
471,50,Male,Dress,Clothing,63,Minnesota,Summer,4.6,Express,6,Cash
472,55,Male,Scarf,Accessories,72,Missouri,Winter,4.9,2-Day Shipping,36,Bank Transfer
473,20,Male,Jeans,Clothing,39,Georgia,Winter,3.9,Free Shipping,3,Bank Transfer
474,34,Male,Coat,Outerwear,42,West Virginia,Spring,3.9,Store Pickup,29,PayPal
475,62,Male,Sweater,Clothing,76,Arkansas,Summer,2.6,2-Day Shipping,15,Cash
476,21,Male,Sneakers,Footwear,66,Ohio,Summer,2.7,Free Shipping,18,Debit Card
477,21,Male,Scarf,Accessories,90,Connecticut,Spring,3.5,Free Shipping,2,Debit Card
478,42,Male,Sweater,Clothing,56,North Dakota,Summer,3.7,Free Shipping,49,Debit Card
479,35,Male,Jewelry,Accessories,43,Kansas,Winter,3.2,Free Shipping,48,Venmo
480,39,Male,Handbag,Accessories,84,Iowa,Winter,3.3,Store Pickup,43,Venmo
481,68,Male,Hoodie,Clothing,88,Vermont,Summer,4.8,Standard,30,Debit Card
482,46,Male,Hat,Accessories,88,Wisconsin,Fall,3.2,2-Day Shipping,10,PayPal
483,41,Male,Belt,Accessories,42,Connecticut,Winter,2.5,2-Day Shipping,11,Venmo
484,23,Male,Hoodie,Clothing,73,Oklahoma,Fall,3.9,Store Pickup,12,Debit Card
485,68,Male,Hat,Accessories,73,Missouri,Summer,4.7,Free Shipping,28,Bank Transfer
486,48,Male,Shoes,Footwear,44,Tennessee,Spring,2.6,Next Day Air,36,Debit Card
487,38,Male,Sandals,Footwear,63,New Mexico,Fall,2.8,Store Pickup,37,Venmo
488,41,Male,Jacket,Outerwear,68,Iowa,Winter,4.4,Store Pickup,22,Credit Card
489,58,Male,Sweater,Clothing,29,Maine,Spring,4.6,Standard,32,Venmo
490,49,Male,Socks,Clothing,85,South Dakota,Summer,3.2,Standard,40,PayPal
491,57,Male,Sneakers,Footwear,42,Colorado,Winter,4.2,2-Day Shipping,47,Cash
492,49,Male,Coat,Outerwear,69,Vermont,Summer,3.7,2-Day Shipping,24,Credit Card
493,50,Male,Shirt,Clothing,62,Michigan,Fall,3.9,Standard,11,Debit Card
494,28,Male,Backpack,Accessories,48,Nevada,Summer,4.7,Store Pickup,19,Cash
495,38,Male,Boots,Footwear,68,Indiana,Winter,4.5,Express,42,Debit Card
496,33,Male,Handbag,Accessories,36,Michigan,Fall,3.3,Free Shipping,6,Debit Card
497,30,Male,Dress,Clothing,63,California,Fall,3.3,Express,31,Venmo
498,43,Male,Sneakers,Footwear,39,Oklahoma,Winter,4.6,Free Shipping,31,Cash
499,43,Male,Boots,Footwear,78,Iowa,Spring,3.6,Free Shipping,27,Bank Transfer
500,36,Male,Shoes,Footwear,99,Rhode Island,Winter,4.8,Express,24,PayPal
501,36,Male,T-shirt,Clothing,31,Washington,Fall,4.8,Next Day Air,35,Venmo
502,64,Male,Boots,Footwear,45,Florida,Spring,2.9,Next Day Air,21,Venmo
503,59,Male,Pants,Clothing,30,South Carolina,Fall,2.8,Express,8,PayPal
504,55,Male,Shoes,Footwear,24,West Virginia,Summer,3.2,Next Day Air,26,Bank Transfer
505,42,Male,Shoes,Footwear,22,Missouri,Winter,3.9,Free Shipping,26,PayPal
506,61,Male,T-shirt,Clothing,63,Maine,Spring,4.3,Express,9,Cash
507,28,Male,Scarf,Accessories,40,Georgia,Fall,2.7,2-Day Shipping,48,Debit Card
508,65,Male,Shorts,Clothing,20,Maine,Spring,5,Store Pickup,33,Debit Card
509,27,Male,Jewelry,Accessories,20,Illinois,Winter,3.7,Store Pickup,31,PayPal
510,41,Male,T-shirt,Clothing,80,Delaware,Summer,3.9,Free Shipping,17,Debit Card
511,21,Male,Shirt,Clothing,87,West Virginia,Fall,3.9,2-Day Shipping,22,Venmo
512,61,Male,Shirt,Clothing,46,Hawaii,Fall,3.1,Free Shipping,8,PayPal
513,19,Male,Gloves,Accessories,49,New York,Winter,3.3,Next Day Air,2,Bank Transfer
514,22,Male,Scarf,Accessories,65,New Mexico,Fall,3.6,Store Pickup,45,Venmo
515,64,Male,Skirt,Clothing,62,Indiana,Winter,4.3,Standard,47,PayPal
516,28,Male,Hat,Accessories,67,Kentucky,Spring,4.5,Next Day Air,7,Cash
517,34,Male,Hoodie,Clothing,41,West Virginia,Fall,2.8,2-Day Shipping,19,Debit Card
518,61,Male,Boots,Footwear,49,North Dakota,Fall,2.7,Free Shipping,44,Cash
519,24,Male,Blouse,Clothing,100,Oregon,Fall,2.9,Next Day Air,16,Venmo
520,19,Male,Belt,Accessories,54,Minnesota,Summer,4.4,2-Day Shipping,17,Bank Transfer
521,51,Male,Sunglasses,Accessories,84,South Carolina,Spring,3.9,Free Shipping,20,Debit Card
522,36,Male,Shorts,Clothing,41,Vermont,Winter,3.5,Standard,50,Bank Transfer
523,65,Male,Gloves,Accessories,88,Minnesota,Spring,2.5,Store Pickup,37,Cash
524,46,Male,Sandals,Footwear,40,Delaware,Spring,4.9,Express,5,PayPal
525,59,Male,Shirt,Clothing,39,Pennsylvania,Summer,4.8,Free Shipping,44,PayPal
526,51,Male,Coat,Outerwear,37,Iowa,Spring,3.2,Next Day Air,41,Debit Card
527,51,Male,Pants,Clothing,52,New Jersey,Winter,4.9,Standard,19,Cash
528,21,Male,T-shirt,Clothing,23,South Carolina,Winter,4.3,Next Day Air,47,Bank Transfer
529,34,Male,Sneakers,Footwear,88,Maryland,Winter,3.2,Express,40,Cash
530,32,Male,Shorts,Clothing,84,California,Fall,3.7,Standard,6,Credit Card
531,48,Male,Coat,Outerwear,37,Montana,Winter,3.2,Store Pickup,25,Credit Card
532,50,Male,Sandals,Footwear,51,Vermont,Fall,3.4,Next Day Air,42,Cash
533,26,Male,Pants,Clothing,76,Texas,Winter,4.1,Express,35,Bank Transfer
534,57,Male,Sandals,Footwear,60,North Carolina,Spring,4.5,Next Day Air,17,Debit Card
535,65,Male,Gloves,Accessories,72,Florida,Fall,4.5,Next Day Air,4,PayPal
536,56,Male,T-shirt,Clothing,45,West Virginia,Spring,3.2,Free Shipping,24,Bank Transfer
537,44,Male,Jacket,Outerwear,84,Illinois,Fall,4.4,Store Pickup,16,Debit Card
538,50,Male,Blouse,Clothing,49,Virginia,Summer,3,Store Pickup,14,Debit Card
539,27,Male,Socks,Clothing,22,Virginia,Spring,3.2,Free Shipping,43,Cash
540,49,Male,Coat,Outerwear,48,Wyoming,Winter,4,Store Pickup,49,Debit Card
541,49,Male,Dress,Clothing,37,South Carolina,Spring,3.1,Next Day Air,33,Cash
542,52,Male,Jacket,Outerwear,27,Connecticut,Fall,2.8,Next Day Air,45,Cash
543,27,Male,Boots,Footwear,79,Illinois,Spring,4.6,Next Day Air,35,Cash
544,53,Male,Skirt,Clothing,98,Alabama,Spring,4.3,Express,11,Credit Card
545,34,Male,Sandals,Footwear,64,Washington,Summer,3.3,Standard,30,Bank Transfer
546,33,Male,Coat,Outerwear,32,Alabama,Summer,3.5,2-Day Shipping,48,Debit Card
547,62,Male,Hoodie,Clothing,74,New Mexico,Winter,3.4,Free Shipping,45,Venmo
548,38,Male,Jacket,Outerwear,50,Nevada,Winter,2.8,Free Shipping,26,Venmo
549,36,Male,Backpack,Accessories,64,Nebraska,Winter,4.6,Store Pickup,41,Debit Card
550,31,Male,Backpack,Accessories,29,Arizona,Fall,3.6,Express,37,Venmo
551,62,Male,Belt,Accessories,62,Georgia,Summer,3.3,Store Pickup,12,PayPal
552,29,Male,Coat,Outerwear,78,Idaho,Fall,3.1,2-Day Shipping,27,Cash
553,24,Male,T-shirt,Clothing,94,Missouri,Fall,3.5,Express,18,Bank Transfer
554,63,Male,Sunglasses,Accessories,59,Florida,Winter,3.2,Express,15,Credit Card
555,56,Male,Sneakers,Footwear,47,Minnesota,Summer,3,Express,34,Bank Transfer
556,63,Male,Gloves,Accessories,57,Maine,Fall,4.8,Express,37,Venmo
557,40,Male,Coat,Outerwear,90,Montana,Winter,5,Store Pickup,21,Cash
558,18,Male,Shirt,Clothing,60,Alaska,Spring,2.9,Free Shipping,31,Debit Card
559,50,Male,Sneakers,Footwear,77,Iowa,Fall,3.2,Express,43,Debit Card
560,66,Male,Scarf,Accessories,41,Arizona,Fall,2.9,Store Pickup,22,Bank Transfer
561,25,Male,Jewelry,Accessories,48,Louisiana,Fall,3.3,Free Shipping,12,Debit Card
562,65,Male,Jacket,Outerwear,65,Alabama,Fall,2.6,Next Day Air,25,PayPal
563,53,Male,Jeans,Clothing,62,Missouri,Summer,3.5,Standard,40,Debit Card
564,61,Male,Shoes,Footwear,99,Idaho,Fall,4.4,Standard,16,Debit Card
565,67,Male,Hoodie,Clothing,58,Florida,Winter,3.4,Next Day Air,30,Bank Transfer
566,59,Male,Backpack,Accessories,43,Idaho,Fall,4.2,Store Pickup,10,Venmo
567,55,Male,Sneakers,Footwear,93,Alabama,Spring,3.6,Store Pickup,1,Debit Card
568,21,Male,Blouse,Clothing,50,New Hampshire,Winter,3,Next Day Air,24,Venmo
569,44,Male,Pants,Clothing,88,Utah,Summer,4,Free Shipping,36,PayPal
570,65,Male,Skirt,Clothing,33,Alabama,Fall,4.4,Express,46,Credit Card
571,65,Male,T-shirt,Clothing,99,Iowa,Fall,4.1,Standard,20,Cash
572,54,Male,Jacket,Outerwear,76,Kentucky,Spring,3.6,Free Shipping,37,Venmo
573,56,Male,Scarf,Accessories,97,South Carolina,Summer,4.6,Next Day Air,26,Bank Transfer
574,58,Male,Pants,Clothing,68,California,Summer,3.2,2-Day Shipping,23,Credit Card
575,54,Male,Sneakers,Footwear,79,Maine,Fall,4.8,Free Shipping,20,Bank Transfer
576,58,Male,Jeans,Clothing,86,Nebraska,Fall,4.8,Express,38,PayPal
577,48,Male,Hat,Accessories,68,Washington,Winter,5,2-Day Shipping,5,Credit Card
578,19,Male,Skirt,Clothing,52,Alabama,Fall,3.7,Store Pickup,41,Venmo
579,69,Male,Sandals,Footwear,90,Maine,Fall,4.6,Next Day Air,22,Credit Card
580,58,Male,Sandals,Footwear,41,California,Winter,3.7,Free Shipping,48,Credit Card
581,49,Male,Sweater,Clothing,80,Iowa,Spring,4.1,Free Shipping,10,PayPal
582,32,Male,Sweater,Clothing,100,Iowa,Winter,2.7,Store Pickup,12,Bank Transfer
583,40,Male,Jacket,Outerwear,77,Colorado,Spring,4.9,Store Pickup,2,Bank Transfer
584,25,Male,Shorts,Clothing,78,California,Spring,4,Store Pickup,38,PayPal
585,70,Male,Socks,Clothing,94,Indiana,Spring,4.7,Free Shipping,20,Debit Card
586,69,Male,Socks,Clothing,23,South Carolina,Fall,2.8,Next Day Air,5,Cash
